id,full_name,date_of_birth
3379,Catherine Oxenberg,
3380,John Ralston,
3381,Darren Shahlavi,
3382,Jill St. John,
3383,Charles Gray,
3384,Jennifer Beals,
3385,Michael Nouri,
3386,Lilia Skala,
3387,Chaney Kley,
3388,Emma Caulfield,
3389,Lee Cormie,
3390,Jane Seymour,
3391,Alex Borstein,
3392,Allie Mickelson,
3393,Craig Archibald,
3394,Christopher Lee,
3395,Shauna Macdonald,
3396,Natalie Mendoza,
3397,Alex Reid,
3398,Phil Jackson,
3399,Bob Costas,
3400,Allison Miller,
3401,Sam Anderson,
3402,Sid Haig,
3403,Shameik Moore,
3404,Kiersey Clemons,
3405,John Ericson,
3406,Ivor Francis,
3407,Judith Novgrod,
3408,Michael Stuhlbarg,
3409,Fred Melamed,
3410,Julian Sands,
3411,Lori Singer,
3412,Barbara Hershey,
3413,Shawn Hatosy,
3414,Naveen Andrews,
3415,Everlyn Sampi,
3416,Tianna Sansbury,
3417,Laura Monaghan,
3418,Mick Partridge,
3419,Big Boi,
3420,Sherri Shepherd,
3421,Michael J. Pollard,
3422,Christopher Gorham,
3423,Joe Folau,
3424,Jeremy James Kissner,
3425,Rita Wilson,
3426,Samantha Barks,
3427,Jackie Earle Haley,
3428,John Stockwell,
3429,Terence Hill,
3430,Chris Pontius,
3431,Erin Wasson,
3432,Matt Czuchry,
3433,Marika Dominczyk,
3434,Scott 'Carrot Top' Thompson,
3435,Courtney Thorne-Smith,
3436,Leonid Yarmolnik,
3437,Yuriy Tsurilo,
3438,Natalya Moteva,
3439,Victoria Profeta,
3440,Louis Koo,
3441,Dada Chan,
3442,Ivan Okhlobystin,
3443,Dmitriy Nagiev,
3444,Lyudmila Artemeva,
3445,Dee Dee Greene,
3446,Ben Diskin,
3447,Lindsay Torrance,
3448,Michael Moriarty,
3449,Carrie Snodgress,
3450,Ben Browder,
3451,Amanda Tapping,
3452,Christopher Judge,
3453,Rory Cochrane,
3454,Wiley Wiggins,
3455,Gordon Pinsent,
3456,Maria Schrader,
3457,Juliane Köhler,
3458,Mélissa Désormeaux-Poulin,
3459,Maxim Gaudette,
3460,Fabrizio Bentivoglio,
3461,Laura Morante,
3462,Wagner Moura,
3463,Caio Junqueira,
3464,André Ramiro,
3465,Annabelle Wallis,
3466,Ward Horton,
3467,Tony Amendola,
3468,Rocky McKenzie,
3469,Jessica Mauboy,
3470,Danielle von Zerneck,
3471,Elizabeth Peña,
3472,Carol Burnett,
3473,Len Cariou,
3474,Angie Dickinson,
3475,Robbie Coltrane,
3476,Timm Sharp,
3477,Arthur Hill,
3478,David Wayne,
3479,James Olson,
3480,Merab Ninidze,
3481,Sidede Onyulo,
3482,Brit Marling,
3483,Dallas Roberts,
3484,Ian Hart,
3485,Temuera Morrison,
3486,Andy Anderson,
3487,Katrin Sass,
3488,Chulpan Khamatova,
3489,Clu Gulager,
3490,James Karen,
3491,Don Calfa,
3492,Jeremy London,
3493,Shannen Doherty,
3494,Olivia Newton-John,
3495,Katharine Ross,
3496,Dick Van Dyke,
3497,David Tomlinson,
3498,Mary Tyler Moore,
3499,Judd Hirsch,
3500,Richard Beymer,
3501,Russ Tamblyn,
3502,Rodney Dangerfield,
3503,Ted Knight,
3504,D. L. Hughley,
3505,Richard T. Jones,
3506,Lisa Wilcox,
3507,Erika Anderson,
3508,Tim Matheson,
3509,Jennifer Jones,
3510,Jay Brazeau,
3511,Michael Hitchcock,
3512,Lee Van Cleef,
3513,Ernest Borgnine,
3514,Giancarlo Esposito,
3515,Tamala Jones,
3516,Paul Rae,
3517,Richard Norton,
3518,Miki Lee,
3519,Christopher Guest,
3520,John Michael Higgins,
3521,John Lynch,
3522,Clarence Williams III,
3523,Simon McBurney,
3524,Danielle Harris,
3525,Ellie Cornell,
3526,Tom Bower,
3527,Génesis Rodríguez,
3528,Andrew Caldwell,
3529,Andree Moss,
3530,Brenda Blethyn,
3531,Zach Cregger,
3532,Trevor Moore,
3533,Raquel Alessi,
3534,John Cameron Mitchell,
3535,Miriam Shor,
3536,Stephen Trask,
3537,Mark Dacascos,
3538,Stacey Travis,
3539,Alexis Kendra,
3540,Elizabeth Sandy,
3541,Monda Scott,
3542,Chelcie Ross,
3543,Frederick Weller,
3544,William Holden,
3545,Robert Ryan,
3546,Kathleen McDermott,
3547,James Wilson,
3548,Marc Singer,
3549,Sarah Douglas,
3550,Mélanie Doutey,
3551,Suzanne Flon,
3552,Jun Ji-hyun,
3553,Laura Prepon,
3554,James Nesbitt,
3555,Jeffrey Nordling,
3556,Willie Nelson,
3557,Noam Chomsky,
3558,Bill Baird,
3559,Flip Benham,
3560,Blake Heron,
3561,BD Wong,
3562,John Bell,
3563,Jonathan LaPaglia,
3564,Sonja Smits,
3565,Deborah Harry,
3566,Johnny Flynn,
3567,Martijn Lakemeier,
3568,Melody Klaver,
3569,Yorick van Wageningen,
3570,Burt Lancaster,
3571,Paul Scofield,
3572,Jeanne Moreau,
3573,John Billingsley,
3574,Petchtai Wongkamlao,
3575,Bongkoj Khongmalai,
3576,Peter Ustinov,
3577,Prunella Scales,
3578,Parminder Nagra,
3579,Alan King,
3580,Marcello Thedford,
3581,Asin Thottumkal,
3582,Himesh Reshammiya,
3583,Manuela Velasco,
3584,Ferran Terraza,
3585,Claudia Silva,
3586,Kayla Jackson,
3587,Kayla Raparelli,
3588,Sal Dupree,
3589,Ben Cross,
3590,Ian Charleson,
3591,Cheryl Campbell,
3592,Verna Bloom,
3593,Marianna Hill,
3594,Dorothy Stratten,
3595,Stephen Macht,
3596,Avery Schreiber,
3597,Gérard Jugnot,
3598,Luke Kirby,
3599,Ginette Reno,
3600,Ruby Dee,
3601,André Wilms,
3602,Kati Outinen,
3603,Blondin Miguel,
3604,Albert Dupontel,
3605,Nao Omori,
3606,Mao Daichi,
3607,Shinobu Terajima,
3608,Soha Ali Khan,
3609,Alice Patten,
3610,David Dastmalchian,
3611,Kim Shaw,
3612,Andrew Shim,
3613,Frank Harper,
3614,Aksel Hennie,
3615,Synnøve Macody Lund,
3616,Richard Coyle,
3617,Ruth Bradley,
3618,Russell Tovey,
3619,Adam Butcher,
3620,Michael Kanev,
3621,Abhishek Bachchan,
3622,Bipasha Basu,
3623,Ty Simpkins,
3624,Donnie Wahlberg,
3625,John Gallagher Jr.,
3626,Gabriel Bateman,
3627,Katie Featherston,
3628,Sprague Grayden,
3629,Lauren Bittner,
3630,Olivia Cooke,
3631,Ana Coto,
3632,Daren Kagasoff,
3633,Loreto Peralta,
3634,Eugenio Derbez,
3635,Jessica Lindsey,
3636,Kathryn Newton,
3637,Matt Shively,
3638,Jean Simmons,
3639,Victor Mature,
3640,Peter Sellers,
3641,Herbert Lom,
3642,Lisa Zane,
3643,Shon Greenblatt,
3644,Kirk Douglas,
3645,Paul Lukas,
3646,Andrew Jacobs,
3647,Richard Cabral,
3648,Mark Duplass,
3649,Donald Glover,
3650,Karen Gillan,
3651,Brian O'Halloran,
3652,Jeff Anderson,
3653,Jean Heywood,
3654,Liam James,
3655,Christopher Martin,
3656,Christopher Reid,
3657,Tom Burlinson,
3658,Terence Donovan,
3659,Thomas McHugh,
3660,Fred Newman,
3661,Chris Phillips,
3662,June Carter Cash,
3663,Steve Forrest,
3664,Stephan James,
3665,LisaRaye McCoy,
3666,Dick Anthony Williams,
3667,Judyann Elder,
3668,Perdita Weeks,
3669,Ben Feldman,
3670,Edwin Hodge,
3671,Boris Kodjoe,
3672,Brandon Gonzales,
3673,Cameron Mills,
3674,Gene Tierney,
3675,Jensen Daggett,
3676,Scott Reeves,
3677,Lainie Kazan,
3678,Marianne Hagan,
3679,Kate Ashfield,
3680,Chace Crawford,
3681,Deborah Foreman,
3682,Thomas F. Wilson,
3683,Lloyd Berry,
3684,Barbara Carrera,
3685,Ryan Robbins,
3686,Warren Christie,
3687,Lloyd Owen,
3688,Yul Brynner,
3689,Gina Lollobrigida,
3690,George Sanders,
3691,Kali Hawk,
3692,Fred Willard,
3693,Maeve Quinlan,
3694,Helen Hayes,
3695,Gary Cooper,
3696,Adolphe Menjou,
3697,Terrence Jenkins,
3698,Lara Jill Miller,
3699,Joshua Seth,
3700,Bob Papenbrook,
3701,Stéphane Rousseau,
3702,Brendan Fehr,
3703,Izabella Miko,
3704,"""Weird Al"" Yankovic",
3705,Victoria Jackson,
3706,Michael Richards,
3707,Peter Dante,
3708,Claudia Cardinale,
3709,Sean Combs,
3710,Dominique McElligott,
3711,Jami Gertz,
3712,Guillaume Denaiffe,
3713,Norbert Ferrer,
3714,Chloe Hollings,
3715,Caerthan Banks,
3716,Olivier Rabourdin,
3717,Mark Blankfield,
3718,Bess Armstrong,
3719,Krista Errickson,
3720,Melanie Lynskey,
3721,Sarah Peirse,
3722,Hudson Meek,
3723,Glenn Howerton,
3724,Dana Delany,
3725,Eric Allan Kramer,
3726,Rob Morrow,
3727,Stephen Tobolowsky,
3728,Lumi Cavazos,
3729,Darshan Jariwala,
3730,Akshaye Khanna,
3731,Bhumika Chawla,
3732,Javal Davis,
3733,Ken Davis,
3734,Tony Diaz,
3735,Raymond Burr,
3736,Sharon Farrell,
3737,Tyler Labine,
3738,John Wayne,
3739,Laraine Day,
3740,Cedric Hardwicke,
3741,Brendan Sexton III,
3742,Kim Poirier,
3743,Stefanie von Pfetten,
3744,Elias Toufexis,
3745,Olivia DeJonge,
3746,Izzy Diaz,
3747,Rob Devaney,
3748,Ty Jones,
3749,James Naughton,
3750,Reid Warner,
3751,Darrin Bragg,
3752,Ben Rovner,
3753,Luis Tosar,
3754,Marta Etura ,
3755,Alberto San Juan,
3756,Reece Shearsmith,
3757,Jennifer Ellison,
3758,Ellen Muth,
3759,Ahnaise Christmas,
3760,Gary Cole,
3761,Nicholas Gonzalez,
3762,Alexander Karim,
3763,James Frain,
3764,Lydia Leonard,
3765,Elliott Gould,
3766,Brenda Vaccaro,
3767,Paul Ben-Victor,
3768,Jordenn Thompson,
3769,Lily-Rose Depp,
3770,Harley Quinn Smith,
3771,Ed Quinn,
3772,Michael Dudikoff,
3773,Rick Fox,
3774,Ivan Barnev,
3775,Oldřich Kaiser,
3776,Julia Jentsch,
3777,Adam Bousdoukos,
3778,Birol Ünel,
3779,Derek Richardson,
3780,Eythor Gudjonsson,
3781,Rob Brydon,
3782,Katy Mixon,
3783,Lukas Haas,
3784,Scott Foley,
3785,Amy Acker,
3786,Caroline Williams,
3787,Jim Siedow,
3788,Richard Jaeckel,
3789,Gordon Brown,
3790,Denis Lavant,
3791,Isild Le Besco,
3792,Pascal Bongard,
3793,Oscar Nunez,
3794,Jack McElhone,
3795,Jacques Gamblin,
3796,Sara Forestier,
3797,Zinedine Soualem,
3798,Ariadna Gil,
3799,Tandi Wright,
3800,Simon Ferry,
3801,Christopher Atkins,
3802,Leo McKern,
3803,James Fleet,
3804,Richard Basehart,
3805,Jeanne Crain,
3806,Dana Andrews,
3807,Dick Haymes,
3808,Miguel Ángel Solá,
3809,Cecilia Narova,
3810,Michael Murphy,
3811,Sarah Drew,
3812,Patricia Heaton,
3813,Joaquín Cosio,
3814,Jaime Camil,
3815,Jan Decleir,
3816,Fedja van Huêt,
3817,Betty Schuurman,
3818,Paul Reubens,
3819,Shirley Henderson,
3820,Lee Young-ae,
3821,Kwon Yea-young,
3822,Marie Féret,
3823,Marc Barbé,
3824,Delphine Chuillot,
3825,Anthony Wong,
3826,Francis Ng,
3827,Simon Yam,
3828,Magaly Solier,
3829,Eduardo Noriega,
3830,Oksana Akinshina,
3831,Artyom Bogucharsky,
3832,Lyubov Agapova,
3833,Mohit Marwah,
3834,Kiara Advani,
3835,Dove Cameron,
3836,Katherine McNamara,
3837,Ryan McCartan,
3838,Marty Feldman,
3839,Nimrat Kaur,
3840,Feryna Wazheir,
3841,Megan Follows,
3842,Colleen Dewhurst,
3843,Lateef Crowder,
3844,Ben Drew,
3845,Matias Varela,
3846,Dragomir Mrsic,
3847,Rawiri Paratene,
3848,Vicky Haughton,
3849,Amitabh Bachchan,
3850,Vidya Balan,
3851,Martin Rapold,
3852,Anna-Katharina Schwabroh,
3853,Regula Grauwiller,
3854,Jason Priestley,
3855,Sheila Hancock,
3856,Vladimir Menshov,
3857,Galina Tyunina,
3858,Jaye Davidson,
3859,Dan Monahan,
3860,Mark Herrier,
3861,Wyatt Knight,
3862,Alan van Sprang,
3863,Kenneth Welsh,
3864,Kathleen Munroe,
3865,Duane Jones,
3866,Judith O'Dea,
3867,Karl Hardman,
3868,Tony Roberts,
3869,Betty Hutton,
3870,Cornel Wilde,
3871,Molly C. Quinn,
3872,Michael Welch,
3873,Ian Nelson,
3874,Tony Curtis,
3875,Roddy Piper,
3876,Meg Foster,
3877,Steve McQueen,
3878,Richard Attenborough,
3879,Marlee Matlin,
3880,Robert Blanche,
3881,Ashley Bell,
3882,Julia Garner,
3883,Andrew Sensenig,
3884,Ellar Coltrane,
3885,Dr. Dre,
3886,DJ Pooh,
3887,Brian Hooks,
3888,N'Bushe Wright,
3889,Faizon Love,
3890,Clark Gable,
3891,Marilyn Monroe,
3892,Montgomery Clift,
3893,John G. Brennan,
3894,Kamal Ahmed,
3895,Fernando Cayo,
3896,Roger Príncep,
3897,Frederick Stafford,
3898,Dany Robin,
3899,Claude Jade,
3900,Jeremy Davies,
3901,Leslie Hope,
3902,French Stewart,
3903,Michael Parks,
3904,Stephanie Leonidas,
3905,Jason Barry,
3906,Marcos Luna,
3907,Putu Dinda Pratika,
3908,Puti Sri Candra Dewi,
3909,Peter Paul,
3910,David Paul,
3911,Justin Chadwick,
3912,Kylie Minogue,
3913,Michel Piccoli,
3914,Ronnie Gene Blevins,
3915,Nicholas Brendon,
3916,David Rasche,
3917,Adriana Barraza,
3918,Rüdiger Evers,
3919,Hector Kotsifakis,
3920,Barry McEvoy,
3921,Brían F. O'Byrne,
3922,Xavier Samuel,
3923,Nieve de Medina,
3924,Nick Damici,
3925,Clemens Schick,
3926,Jesuíta Barbosa,
3927,Eamonn Walker,
3928,David Hewlett,
3929,Andrew Miller,
3930,Elena Lyadova,
3931,Aleksandr Robak,
3932,William Daniels,
3933,Howard Da Silva,
3934,Ken Howard,
3935,Alexander Siddig,
3936,Ben Lyon,
3937,James Hall,
3938,Jean Harlow,
3939,Lily Rabe,
3940,Jessica McNamee,
3941,Robin McLeavy,
3942,Kristen Quintrall,
3943,Denyce Lawton,
3944,JoJo Wright,
3945,Brooke D'Orsay,
3946,Jody Thompson,
3947,Cheryl Ladd,
3948,Patrick Lyster,
3949,Wendy Hiller,
3950,Peter Finch,
3951,Vivien Leigh,
3952,Olivia de Havilland,
3953,Reece Ritchie,
3954,Tom Cullen,
3955,Jim Hutton,
3956,Howard Keel,
3957,Louis Calhern,
3958,Nigel Lindsay,
3959,Kayvan Novak,
3960,Fernanda Montenegro,
3961,Ruy Guerra,
3962,Fernanda Torres,
3963,Judy Garland,
3964,Gene Kelly,
3965,Walter Slezak,
3966,Samuel Anderson,
3967,Sylvia Miles,
3968,William Snape,
3969,Robert Hays,
3970,Julie Hagerty,
3971,Kareem Abdul-Jabbar,
3972,Steve Austin,
3973,Max Ryan,
3974,Tyrin Turner,
3975,Glenn Plummer,
3976,Dorothy Lamour,
3977,Stella Stevens,
3978,Robert Blake,
3979,Scott Wilson,
3980,Julie Harris,
3981,Jon Finch,
3982,Alec McCowen,
3983,Barry Foster,
3984,Anya Taylor-Joy,
3985,Ralph Ineson,
3986,Kate Dickie,
3987,Master P,
3988,Anthony Johnson,
3989,Michael McGlone,
3990,Lynn Redgrave,
3991,Ricardo Darín,
3992,Soledad Villamil,
3993,Gideon Emery,
3994,Gloria Votsis,
3995,Sarah Berry,
3996,Dan Hicks,
3997,Lance Crouther,
3998,Ian Ziering,
3999,Cassandra Scerbo,
4000,Damián Delgado,
4001,José Carlos Rodríguez,
4002,Otto Jespersen,
4003,Hans Morten Hansen,
4004,Tomas Alf Larsen,
4005,Jennifer Westfeldt,
4006,David Margulies,
4007,Sara Foster,
4008,Brett Granstaff,
4009,Lara Jean Chorostecki,
4010,T.J. McGibbon,
4011,Christian Campbell,
4012,Wade Dominguez,
4013,Genevieve O'Reilly,
4014,Jason Watkins,
4015,Mark Thompson,
4016,Mark Pellegrino,
4017,Peter Weller,
4018,Jane Goodall,
4019,Jerry Brown,
4020,Ralitsa Paskaleva,
4021,Bashar Rahal,
4022,Glen Murphy,
4023,Giovanni Capalbo,
4024,Charles Berling,
4025,Murray Bartlett,
4026,Daniel Dugan,
4027,Adrian Gonzalez,
4028,Melissa Benoist,
4029,Alexandre Rodrigues,
4030,Leandro Firmino,
4031,Phellipe Haagensen,
4032,John Simm,
4033,Lorraine Pilkington,
4034,Alexandra Rapaport,
4035,Thomas Bo Larsen,
4036,Melinda Dillon,
4037,Darren McGavin,
4038,Peter Billingsley,
4039,Tammy Blanchard,
4040,Ali Landry,
4041,Perry King,
4042,Merrie Lynn Ross,
4043,Tim Van Patten,
4044,Eric Roberts,
4045,Kristin Chenoweth,
4046,Rupert Graves,
4047,Nicholas Woodeson,
4048,François Bégaudeau,
4049,Franck Keïta,
4050,Esmeralda Ouertani,
4051,Ruth Gordon,
4052,James Stewart,
4053,Catalina Sandino Moreno,
4054,Guilied Lopez,
4055,Yenny Paola Vega,
4056,Balthazar Getty,
4057,Henry Rollins,
4058,Navi Rawat,
4059,John Vernon,
4060,Honor Blackman,
4061,Gert Fröbe,
4062,Caleb Landry Jones,
4063,Donna Reed,
4064,Lionel Barrymore,
4065,David Bierend,
4066,Brian Boland,
4067,Ian Bannen,
4068,George H. W. Bush,
4069,Chen Dao-Ming,
4070,Guo Tao,
4071,Mark Patton,
4072,Kim Myers,
4073,Max Burkholder,
4074,Juliet Rylance,
4075,Burl Ives,
4076,James Franciscus,
4077,Kim Hunter,
4078,Maurice Evans,
4079,Wendy Makkena,
4080,Veronica Taylor,
4081,Rachael Lillis,
4082,Eric Stuart,
4083,Thom Mathews,
4084,Jennifer Cooke,
4085,David Kagen,
4086,Jack Hawkins,
4087,Ariana Richards,
4088,Douglas Barr,
4089,Royal Dano,
4090,Barbara Harris,
4091,Fred MacMurray,
4092,John D. LeMay,
4093,Kari Keegan,
4094,Lila Kedrova,
4095,Erykah Badu,
4096,Joseph Simmons,
4097,Darryl McDaniels,
4098,Wood Harris,
4099,Arthur Kennedy,
4100,Richard Widmark,
4101,Deon Richmond,
4102,Guy Torry,
4103,Joanne Dru,
4104,Jimmy Jean-Louis,
4105,Godfrey,
4106,Julie Delpy,
4107,Seamus Davey-Fitzpatrick,
4108,Kim Darby,
4109,John Astin,
4110,James Le Gros,
4111,Reggie Bannister,
4112,Angus Scrimm,
4113,Debbi Morgan,
4114,Lupe Ontiveros,
4115,Ingrid Oliu,
4116,Lisa Ray,
4117,Sarala,
4118,John Abraham,
4119,Linda Bassett,
4120,Ian Aspinall,
4121,Jonathan Abrahams,
4122,Indira Varma,
4123,Sarita Choudhury,
4124,Ramon Tikaram,
4125,Gene Wilder,
4126,Jack Albertson,
4127,Peter Ostrum,
4128,Paula Marshall,
4129,Linda Manz,
4130,Rose McGowan,
4131,David Bowie,
4132,Greta Gerwig,
4133,Mickey Sumner,
4134,Presley Chweneyagae,
4135,Jerry Mofokeng,
4136,Terry Pheto,
4137,Jane Adams,
4138,Joe Howard,
4139,Matthew Brent,
4140,Yoo Ji-tae,
4141,Kang Hye-jung,
4142,Robyn Lively,
4143,Jeffrey Johnson,
4144,Robb Wells,
4145,Omar Chaparro,
4146,Joey Morgan,
4147,Aislinn Derbez,
4148,Wolfgang Bodison,
4149,Erin Cottrell,
4150,Logan Bartholomew,
4151,William Morgan Sheppard,
4152,Katie Jarvis,
4153,Kierston Wareing,
4154,Carrie MacLemore,
4155,Megalyn Echikunwoke,
4156,Lindsey Haun,
4157,Barbara Mamabolo,
4158,Eric Wareheim,
4159,Tim Heidecker,
4160,Robert Stadlober,
4161,Kostja Ullmann,
4162,Eric Stoltz,
4163,Kate Connor,
4164,Lyndsy Fonseca,
4165,Nikki Reed,
4166,Patti LuPone,
4167,Peter Onorati,
4168,Cody Horn,
4169,Paget Brewster,
4170,Neil Barton,
4171,Eric Hoffman,
4172,Nicholas Turturro,
4173,Paul Rodríguez,
4174,Georgia King,
4175,Kathryn Fiore,
4176,Flip Schultz,
4177,Olivia Alexander,
4178,Stacey Asaro,
4179,Gralen Bryant Banks,
4180,Rus Blackwell,
4181,Keenan Wynn,
4182,Alessandro Gassman,
4183,Francesco Quinn,
4184,Joe Urla,
4185,Jake Hoffman,
4186,Thomas Dekker,
4187,John Robinson,
4188,James Patrick Stuart,
4189,Bokeem Woodbine,
4190,Fabio Testi,
4191,Frank Vincent,
4192,Kathrine Narducci,
4193,Mike Starr,
4194,Marília Pêra,
4195,Vinícius de Oliveira,
4196,Glenn Ford,
4197,Bette Davis,
4198,Hope Lange,
4199,Caitlin Keats,
4200,Dyan Cannon,
4201,Joseph Bologna,
4202,Shashawnee Hall,
4203,Zoe Sloane,
4204,Jade Viggiano,
4205,Amancaya Aguilar,
4206,Maïwenn,
4207,Ryan Kwanten,
4208,Maeve Dermody,
4209,Marshall Napier,
4210,Ron Carlson,
4211,Lar Park Lincoln,
4212,Susan Jennifer Sullivan,
4213,Frank Morgan,
4214,Ray Bolger,
4215,Michelle Morgan,
4216,Joshua Close,
4217,Shawn Roberts,
4218,Sanjay Dutt,
4219,Arshad Warsi,
4220,Dilip Prabhavalkar,
4221,Patricia Richardson,
4222,Christine Dunford,
4223,Kelly Reno,
4224,Casper Christensen,
4225,Frank Hvam,
4226,Ali Kazim,
4227,Elizabeth Allen,
4228,Henri Garcin,
4229,Ingeborg Elzevier,
4230,Khaldoun Elmecky,
4231,Irene Dunne,
4232,Cleavon Little,
4233,Harvey Korman,
4234,Kimberly Beck,
4235,Erich Anderson,
4236,Agata Trzebuchowska,
4237,Agata Kulesza,
4238,Joanna Kulig,
4239,James Wilby,
4240,Anthony DeSando,
4241,Jeff Clark,
4242,Darrick Doerner,
4243,Laird Hamilton,
4244,Karra Elejalde,
4245,Candela Fernández,
4246,Bárbara Goenaga,
4247,Huang Bo,
4248,Kong Jiu,
4249,Shaohua Ma,
4250,Josh Randall,
4251,Nick Searcy,
4252,Beth Broderick,
4253,Donald O'Connor,
4254,Debbie Reynolds,
4255,Joe Cross,
4256,Phil Riverstone,
4257,Amy Badberg,
4258,Johnathon Schaech,
4259,Tom Atkins,
4260,Stacey Nelkin,
4261,Dan O'Herlihy,
4262,Roddy McDowall,
4263,Bradford Dillman,
4264,Melvyn Douglas,
4265,Patricia Neal,
4266,David Terrell,
4267,David Jason Perez,
4268,James Russo,
4269,Andrea Eckert,
4270,Michel Côté,
4271,Catherine Florent,
4272,Michelle Krusiec,
4273,Lynn Chen,
4274,Tannishtha Chatterjee,
4275,Satish Kaushik,
4276,Christopher Simpson,
4277,Amanda Plummer,
4278,Bill Maher,
4279,Jose Luis De Jesus Miranda,
4280,Andrew Newberg,
4281,Joshua Tickell,
4282,Barbara Boxer,
4283,Richard Branson,
4284,Gabriel Mann,
4285,Emily Harrison,
4286,Adrian Dunbar,
4287,George Harris,
4288,Rocky Mayor Anderson,
4289,Matt Aune,
4290,Tyler Barrick,
4291,Jesse Metcalfe,
4292,Austin Basis,
4293,Anna Loos,
4294,Leonor Varela,
4295,Luis Fernando Peña,
4296,A.J. Buckley,
4297,Rolanda Watts,
4298,Matt O'Leary,
4299,Jessica Cook,
4300,Meg Tilly,
4301,Justine Waddell,
4302,Kevin Leslie,
4303,Simon Cotton,
4304,Phil Dunster,
4305,Thomas Turgoose,
4306,Stephen Graham,
4307,Jo Hartley,
4308,Bianca Bree,
4309,Sean Brosnan,
4310,Simon Phillips,
4311,Red Skelton,
4312,Esther Williams,
4313,Basil Rathbone,
4314,Al Bandiero,
4315,Jossara Jinaro,
4316,Peter Facinelli,
4317,Eddie Mills,
4318,Kathryn Grayson,
4319,Morgan Simpson,
4320,Kiele Sanchez,
4321,Gil Bellows,
4322,Timothy Stack,
4323,Deems Taylor,
4324,Walt Disney,
4325,Julietta Novis,
4326,Nicole Smolen,
4327,Kim Baldwin,
4328,Ariana Stephens,
4329,Dana Kimmell,
4330,Paul Kratka,
4331,Tracie Savage,
4332,Melanie Kinnaman,
4333,John Shepherd,
4334,Shavar Ross,
4335,Brian Austin Green,
4336,Melissa Keller,
4337,Greer Garson,
4338,Donald Crisp,
4339,Jessica Lowndes,
4340,Ethan Peck,
4341,Chris Bisson,
4342,Saeed Jaffrey,
4343,Sally Bankes,
4344,James Wolk,
4345,Katey Sagal,
4346,Trevor Matthews,
4347,Daniel Kash,
4348,Fredric March,
4349,Myrna Loy,
4350,Per Christian Ellefsen,
4351,Sven Nordin,
4352,Jørgen Langhelle,
4353,Robert Fontaine,
4354,Michael Brainard,
4355,Grant Boyd,
4356,Martha Carbonell,
4357,Martha Higareda,
4358,Yul Vazquez,
4359,Louise Brealey,
4360,Lee Ross,
4361,Sheila Reid,
4362,Elisa Lasowski,
4363,Daniela Bianchi,
4364,Pedro Armendáriz,
4365,Ron Fazio,
4366,John Altamura,
4367,Phoebe Legere,
4368,John Beck,
4369,Maika Monroe,
4370,Daniel Zovatto,
4371,John Carradine,
4372,Lou Jacobi,
4373,Brock Peters,
4374,James Anderson,
4375,Michael Preston,
4376,Ti Lung,
4377,Elizabeth Olsen,
4378,Eric Sheffer Stevens,
4379,Alex Kendrick,
4380,Ken Bevel,
4381,Ben Davies,
4382,Jackie Gleason,
4383,Piper Laurie,
4384,Claudette Colbert,
4385,Béatrice Bonifassi,
4386,Lina Boudreau,
4387,Michèle Caucheteux,
4388,Evan Adams,
4389,Judah Friedlander,
4390,Vernon Dobtcheff,
4391,Vanessa Bauche,
4392,Goya Toledo,
4393,Dorothy McGuire,
4394,John Garfield,
4395,John Hawkes,
4396,Kevin Breznahan,
4397,Brendan Mackey,
4398,Nicholas Aaron,
4399,Richard Hawking,
4400,Tyrone Power,
4401,Alice Faye,
4402,Don Ameche,
4403,Miranda July,
4404,Brandon Ratcliff,
4405,William Ackman,
4406,Barack Obama,
4407,Emily Ratajkowski,
4408,Cliff Gorman,
4409,Tricia Vessey,
4410,Freddy Rodríguez,
4411,Michael Kenneth Williams,
4412,Nicky Katt,
4413,Stephen Nichols,
4414,Tawny Kitaen,
4415,Todd Allen,
4416,Sook-Yin Lee,
4417,Paul Dawson,
4418,PJ DeBoy,
4419,Ari Folman,
4420,Ron Ben-Yishai,
4421,Dror Harazi,
4422,Kirby Heyborne,
4423,Michael Flynn,
4424,Gerald Burke,
4425,Ali Fadhil,
4426,Bel Powley,
4427,Buzz Aldrin,
4428,Michael Collins,
4429,Alan Bean,
4430,Peter Bart,
4431,John Rothman,
4432,Frank Bongiorno,
4433,Matt Bennett,
4434,Zack Pearlman,
4435,Jacob Davich,
4436,Richard Bohringer,
4437,Jess Weixler,
4438,John Hensley,
4439,Josh Pais,
4440,Jeffrey Falcon,
4441,Justin McGuire,
4442,Kim De Angelo,
4443,Paul Kaye,
4444,Kate Magowan,
4445,Neil Maskell,
4446,Romany Malco,
4447,Danny Nussbaum,
4448,Bruce Jones,
4449,Jonny Beauchamp,
4450,Kareena Kapoor,
4451,Javed Jaffrey,
4452,William Brent,
4453,Sammi Hanratty,
4454,Jeremy Jordan,
4455,Natalie Knepp,
4456,Frank Wood,
4457,Melinda Clarke,
4458,J. Trevor Edmond,
4459,Kent McCord,
4460,Michelle Hurst,
4461,Sandra Rodríguez,
4462,Cesar Garcia,
4463,Tara Ellis,
4464,Mathew Horne,
4465,Paul McGann,
4466,Daniel Buckland,
4467,Robert Hobbs,
4468,Rapulana Seiphemo,
4469,Sean McGinley,
4470,Sean Rogerson,
4471,Juan Riedinger,
4472,Ashleigh Gryzko,
4473,Ross Noble,
4474,Tommy Knight,
