,Unnamed: 0.1,Unnamed: 0,username,movie_id,watch_date,rating,comment
7558,7558.0,7558.0,ppointon2l,2877,2014-04-08,3.0,
7559,7559.0,7559.0,bboobierv,4025,2011-05-19,2.0,
7560,7560.0,7560.0,fbernon1j,4209,2018-02-10,3.0,
7561,7561.0,7561.0,llangloisi,205,2025-02-27,4.0,
7562,7562.0,7562.0,egrestie2c,3467,2009-01-04,1.0,
7563,7563.0,7563.0,lshattock1e,1709,2022-08-31,4.0,
7564,7564.0,7564.0,ssimoes2a,3569,2010-03-05,4.0,
7565,7565.0,7565.0,onewberryd,2424,2011-09-17,2.0,
7566,7566.0,7566.0,dpiatto4,1696,2023-03-10,3.0,
7567,7567.0,7567.0,rgasgarthu,3155,2022-10-29,3.0,
7568,7568.0,7568.0,dsiene2k,1810,2012-11-02,3.0,
7569,7569.0,7569.0,jvasilenko2h,4284,2012-07-24,2.0,
7570,7570.0,7570.0,sbignell19,2008,2015-09-14,1.0,
7571,7571.0,7571.0,daleksidzer,335,2021-01-08,3.0,
7572,7572.0,7572.0,jmonini18,1601,2009-06-12,1.0,
7573,7573.0,7573.0,lmaxtedg,3161,2013-06-02,3.0,
7574,7574.0,7574.0,csedgeworthk,1974,2008-06-28,3.0,
7575,7575.0,7575.0,fscreech6,2419,2025-01-04,1.0,
7576,7576.0,7576.0,battwellz,3279,2022-09-26,4.0,
7577,7577.0,7577.0,elivingstonep,4190,2008-12-26,3.0,
7578,7578.0,7578.0,rrosten1x,4543,2021-01-25,4.0,
7579,7579.0,7579.0,mmeka,432,2017-10-08,1.0,
7580,7580.0,7580.0,onewberryd,3346,2018-05-07,2.0,
7581,7581.0,7581.0,ashenton26,3093,2010-01-08,1.0,
7582,7582.0,7582.0,cyannoni1w,1310,2013-03-27,2.0,
7583,7583.0,7583.0,onewberryd,4000,2024-03-01,3.0,
7584,7584.0,7584.0,lshattock1e,3993,2016-05-31,3.0,
7585,7585.0,7585.0,mvasseh,4282,2014-09-12,3.0,
7586,7586.0,7586.0,tmusickaw,3892,2025-09-02,4.0,
7587,7587.0,7587.0,jmccarterx,2347,2023-01-22,4.0,
7588,7588.0,7588.0,ssparshettb,3495,2020-06-15,3.0,
7589,7589.0,7589.0,astoate1c,1624,2019-08-05,4.0,
7590,7590.0,7590.0,hseabrocke2m,2497,2025-05-19,1.0,
7591,7591.0,7591.0,pcolleford2r,4081,2008-10-06,1.0,
7592,7592.0,7592.0,astoate1c,33,2019-07-04,1.0,
7593,7593.0,7593.0,gtoffolonio,4616,2008-12-09,3.0,
7594,7594.0,7594.0,marnaez24,3239,2010-05-23,1.0,
7595,7595.0,7595.0,ahorbath1a,1913,2025-08-15,3.0,
7596,7596.0,7596.0,tdundon1,498,2026-01-11,3.0,
7597,7597.0,7597.0,rrosten1x,107,2016-03-19,1.0,
7598,7598.0,7598.0,rrosten1x,213,2018-01-19,1.0,
7599,7599.0,7599.0,kstammler1m,1443,2024-02-12,4.0,
7600,7600.0,7600.0,mdampier2q,1967,2020-05-04,4.0,
7601,7601.0,7601.0,tsowrah1t,4643,2011-07-01,3.0,
7602,7602.0,7602.0,cyannoni1w,166,2022-12-15,2.0,
7603,7603.0,7603.0,olechmere1k,977,2008-07-27,1.0,
7604,7604.0,7604.0,jdellcasa1n,4794,2014-08-22,2.0,
7605,7605.0,7605.0,rbottrellt,1287,2021-10-24,4.0,
7606,7606.0,7606.0,onewberryd,2912,2013-07-23,3.0,
7607,7607.0,7607.0,mwhitnell7,971,2010-11-29,4.0,
7608,7608.0,7608.0,tfley1q,3439,2010-04-15,1.0,
7609,7609.0,7609.0,olechmere1k,1948,2011-09-03,2.0,
7610,7610.0,7610.0,astoate1c,2755,2008-05-12,1.0,
7611,7611.0,7611.0,tpaulino2,3610,2024-08-03,3.0,
7612,7612.0,7612.0,avasechkin2g,3121,2010-03-04,1.0,
7613,7613.0,7613.0,swilemans,1358,2025-07-05,1.0,
7614,7614.0,7614.0,ppointon2l,4656,2013-09-29,4.0,
7615,7615.0,7615.0,bboobierv,163,2016-05-26,2.0,
7616,7616.0,7616.0,tmusickaw,4530,2025-01-25,2.0,
7617,7617.0,7617.0,cwaszkiewicz1u,2595,2023-12-11,4.0,
7618,7618.0,7618.0,mdampier2q,3684,2015-04-11,3.0,
7619,7619.0,7619.0,cschild1y,879,2008-06-14,2.0,
7620,7620.0,7620.0,jmccarterx,171,2010-08-09,4.0,
7621,7621.0,7621.0,tpaulino2,3119,2010-01-27,3.0,
7622,7622.0,7622.0,lshattock1e,4700,2015-08-10,1.0,
7623,7623.0,7623.0,lshattock1e,4568,2013-06-09,2.0,
7624,7624.0,7624.0,fscreech6,3385,2012-07-25,1.0,
7625,7625.0,7625.0,knewling1s,1885,2016-09-08,1.0,
7626,7626.0,7626.0,jdellcasa1n,1498,2020-04-01,2.0,
7627,7627.0,7627.0,battwellz,1959,2021-03-21,4.0,
7628,7628.0,7628.0,ssimoes2a,1055,2013-10-14,3.0,
7629,7629.0,7629.0,elivingstonep,4303,2010-07-08,4.0,
7630,7630.0,7630.0,sponteq,709,2019-06-30,1.0,
7631,7631.0,7631.0,cwaszkiewicz1u,3117,2022-09-27,2.0,
7632,7632.0,7632.0,kstammler1m,4158,2026-04-23,4.0,
7633,7633.0,7633.0,rwilcott10,1005,2017-09-21,1.0,
7634,7634.0,7634.0,jhaslen2e,484,2009-12-07,3.0,
7635,7635.0,7635.0,cdevaneyc,3515,2014-02-18,3.0,
7636,7636.0,7636.0,egabbatiss2p,80,2008-06-06,3.0,
7637,7637.0,7637.0,lmaxtedg,2435,2022-02-23,2.0,
7638,7638.0,7638.0,avasechkin2g,3117,2012-05-02,3.0,
7639,7639.0,7639.0,apetchell15,4143,2014-02-17,3.0,
7640,7640.0,7640.0,rwilcott10,2152,2025-10-28,3.0,
7641,7641.0,7641.0,pkyteley2j,3852,2021-10-20,4.0,
7642,7642.0,7642.0,bboobierv,2259,2018-07-21,4.0,
7643,7643.0,7643.0,ppointon2l,3276,2025-08-08,3.0,
7644,7644.0,7644.0,esouthwell2b,1995,2012-12-15,2.0,
7645,7645.0,7645.0,elivingstonep,2199,2021-01-18,4.0,
7646,7646.0,7646.0,aecclestone1d,542,2010-06-01,3.0,
7647,7647.0,7647.0,ppointon2l,1346,2016-09-15,3.0,
7648,7648.0,7648.0,garonovich1v,509,2026-01-13,2.0,
7649,7649.0,7649.0,esouthwell2b,1680,2025-06-27,1.0,
7650,7650.0,7650.0,pcolleford2r,1630,2022-04-02,4.0,
7651,7651.0,7651.0,afradsonm,4387,2019-08-23,3.0,
7652,7652.0,7652.0,ashenton26,4523,2021-07-19,3.0,
7653,7653.0,7653.0,pcolleford2r,1767,2024-07-10,4.0,
7654,7654.0,7654.0,dpiatto4,2900,2021-03-01,3.0,
7655,7655.0,7655.0,olechmere1k,3742,2011-12-23,3.0,
7656,7656.0,7656.0,bdundin1f,4614,2015-08-26,2.0,
7657,7657.0,7657.0,dsiene2k,2673,2017-12-27,1.0,
7658,7658.0,7658.0,ksmedley1b,1501,2017-09-10,2.0,
7659,7659.0,7659.0,ashenton26,2184,2014-11-08,4.0,
7660,7660.0,7660.0,tmusickaw,216,2019-09-01,3.0,
7661,7661.0,7661.0,bdundin1f,4287,2016-11-28,4.0,
7662,7662.0,7662.0,jmarkos29,2676,2021-08-31,3.0,
7663,7663.0,7663.0,thargess27,3715,2017-10-28,1.0,
7664,7664.0,7664.0,tmusickaw,3175,2018-11-30,2.0,
7665,7665.0,7665.0,xbenion2f,3184,2011-10-03,2.0,
7666,7666.0,7666.0,gtoffolonio,2965,2012-04-23,1.0,
7667,7667.0,7667.0,jdellcasa1n,1790,2024-08-04,4.0,
7668,7668.0,7668.0,cfrankcom2d,4170,2023-11-25,3.0,
7669,7669.0,7669.0,astoate1c,3123,2018-08-02,4.0,
7670,7670.0,7670.0,ahorbath1a,3559,2026-01-10,2.0,
7671,7671.0,7671.0,knewling1s,3002,2014-12-11,4.0,
7672,7672.0,7672.0,ssparshettb,4792,2015-03-06,4.0,
7673,7673.0,7673.0,jmccarterx,2264,2012-12-16,1.0,
7674,7674.0,7674.0,astoate1c,3906,2023-02-21,1.0,
7675,7675.0,7675.0,vmuslimf,3343,2008-06-16,4.0,
7676,7676.0,7676.0,mmeka,2099,2016-04-20,3.0,
7677,7677.0,7677.0,jcolyer5,708,2008-07-10,2.0,
7678,7678.0,7678.0,bfiggins23,126,2009-03-13,3.0,
7679,7679.0,7679.0,rwilcott10,1899,2024-07-17,2.0,
7680,7680.0,7680.0,afradsonm,4306,2014-05-27,2.0,
7681,7681.0,7681.0,cschild1y,907,2010-08-16,1.0,
7682,7682.0,7682.0,fscreech6,1964,2019-09-22,3.0,
7683,7683.0,7683.0,mromandl,2911,2014-03-17,3.0,
7684,7684.0,7684.0,olechmere1k,3515,2017-08-18,4.0,
7685,7685.0,7685.0,swilemans,2602,2012-01-12,2.0,
7686,7686.0,7686.0,mvasseh,4736,2021-12-17,2.0,
7687,7687.0,7687.0,lshattock1e,3647,2012-10-19,4.0,
7688,7688.0,7688.0,glongbottom16,2601,2019-11-06,3.0,
7689,7689.0,7689.0,kstonestreet20,2576,2012-09-16,1.0,
7690,7690.0,7690.0,swilemans,3307,2015-08-08,2.0,
7691,7691.0,7691.0,gtoffolonio,3046,2010-10-03,3.0,
7692,7692.0,7692.0,dayllett1i,1365,2026-04-19,4.0,
7693,7693.0,7693.0,garonovich1v,623,2009-04-24,4.0,
7694,7694.0,7694.0,hseabrocke2m,2212,2011-06-06,3.0,
7695,7695.0,7695.0,cosbaldestony,3621,2021-04-17,2.0,
7696,7696.0,7696.0,dayllett1i,2114,2020-01-08,2.0,
7697,7697.0,7697.0,fscreech6,1271,2010-02-11,1.0,
7698,7698.0,7698.0,lmaxtedg,4620,2020-04-20,3.0,
7699,7699.0,7699.0,tmusickaw,4391,2021-04-04,3.0,
7700,7700.0,7700.0,ssparshettb,3420,2008-04-22,4.0,
7701,7701.0,7701.0,jcolyer5,1025,2025-12-14,2.0,
7702,7702.0,7702.0,aheyward1g,2119,2023-08-21,1.0,
7703,7703.0,7703.0,ebatchelor22,3415,2023-01-25,4.0,
7704,7704.0,7704.0,bdundin1f,1851,2021-11-21,3.0,
7705,7705.0,7705.0,jdellcasa1n,485,2011-01-07,2.0,
7706,7706.0,7706.0,tfley1q,3351,2008-03-09,2.0,
7707,7707.0,7707.0,lconaboy11,1681,2026-03-14,2.0,
7708,7708.0,7708.0,ssimoes2a,4796,2023-09-11,3.0,
7709,7709.0,7709.0,sbignell19,3595,2008-07-21,1.0,
7710,7710.0,7710.0,tfley1q,1379,2022-09-09,1.0,
7711,7711.0,7711.0,ashenton26,2419,2013-05-05,2.0,
7712,7712.0,7712.0,pkyteley2j,243,2014-11-02,4.0,
7713,7713.0,7713.0,vsecretan1z,3342,2017-12-20,2.0,
7714,7714.0,7714.0,jvasilenko2h,3245,2010-11-09,3.0,
7715,7715.0,7715.0,astoate1c,2773,2025-05-24,1.0,
7716,7716.0,7716.0,jvasilenko2h,3327,2008-05-31,4.0,
7717,7717.0,7717.0,dayllett1i,3304,2008-05-03,1.0,
7718,7718.0,7718.0,bfiggins23,3588,2021-09-09,1.0,
7719,7719.0,7719.0,olechmere1k,1264,2011-11-22,3.0,
7720,7720.0,7720.0,swilemans,1324,2018-11-09,2.0,
7721,7721.0,7721.0,kstonestreet20,4636,2022-08-17,4.0,
7722,7722.0,7722.0,rbottrellt,1148,2010-04-17,2.0,
7723,7723.0,7723.0,dsiene2k,3914,2021-08-29,1.0,
7724,7724.0,7724.0,fscreech6,606,2009-01-24,4.0,
7725,7725.0,7725.0,dpiatto4,2078,2016-02-07,4.0,
7726,7726.0,7726.0,astoate1c,647,2018-12-02,4.0,
7727,7727.0,7727.0,tfley1q,874,2021-12-29,1.0,
7728,7728.0,7728.0,mromandl,4210,2014-04-20,2.0,
7729,7729.0,7729.0,rgasgarthu,1812,2017-07-18,2.0,
7730,7730.0,7730.0,battwellz,3453,2011-11-16,1.0,
7731,7731.0,7731.0,xbenion2f,3223,2025-01-22,3.0,
7732,7732.0,7732.0,csedgeworthk,2332,2022-10-14,2.0,
7733,7733.0,7733.0,tpaulino2,2418,2023-09-04,1.0,
7734,7734.0,7734.0,tsowrah1t,1562,2018-03-24,2.0,
7735,7735.0,7735.0,vmuslimf,1907,2011-12-29,4.0,
7736,7736.0,7736.0,ksmedley1b,2605,2013-02-16,4.0,
7737,7737.0,7737.0,astoate1c,2828,2017-10-04,3.0,
7738,7738.0,7738.0,vmuslimf,4600,2025-10-24,3.0,
7739,7739.0,7739.0,thargess27,3561,2018-03-30,4.0,
7740,7740.0,7740.0,ksmedley1b,2989,2020-12-28,1.0,
7741,7741.0,7741.0,rbottrellt,2506,2015-11-10,1.0,
7742,7742.0,7742.0,rwilcott10,485,2024-03-25,1.0,
7743,7743.0,7743.0,oaloshkinj,2652,2015-04-26,4.0,
7744,7744.0,7744.0,bboobierv,3377,2009-05-16,4.0,
7745,7745.0,7745.0,llangloisi,3472,2018-07-16,4.0,
7746,7746.0,7746.0,tmusickaw,139,2013-12-11,3.0,
7747,7747.0,7747.0,ccrippin21,4264,2021-04-29,1.0,
7748,7748.0,7748.0,llangloisi,28,2009-12-07,3.0,
7749,7749.0,7749.0,tfley1q,2089,2018-05-29,4.0,
7750,7750.0,7750.0,dpiatto4,292,2011-11-04,2.0,
7751,7751.0,7751.0,lmaxtedg,2698,2019-07-29,2.0,
7752,7752.0,7752.0,jmarkos29,1981,2020-08-25,3.0,
7753,7753.0,7753.0,mgarioch1p,3354,2022-12-26,3.0,
7754,7754.0,7754.0,hpoundford2i,4067,2012-12-07,4.0,
7755,7755.0,7755.0,oaloshkinj,1015,2008-01-29,4.0,
7756,7756.0,7756.0,lconaboy11,481,2016-06-11,3.0,
7757,7757.0,7757.0,sbignell19,1162,2012-09-01,1.0,
7758,7758.0,7758.0,mgarioch1p,2746,2024-04-22,2.0,
7759,7759.0,7759.0,astoate1c,1451,2009-10-18,3.0,
7760,7760.0,7760.0,garonovich1v,386,2019-04-01,4.0,
7761,7761.0,7761.0,knewling1s,212,2023-12-27,4.0,
7762,7762.0,7762.0,tfley1q,1418,2016-01-24,3.0,
7763,7763.0,7763.0,gbezemer1h,1557,2014-03-06,1.0,
7764,7764.0,7764.0,mdampier2q,3150,2012-10-14,2.0,
7765,7765.0,7765.0,vsecretan1z,3520,2012-04-04,4.0,
7766,7766.0,7766.0,ksmedley1b,4512,2024-07-28,2.0,
7767,7767.0,7767.0,sbignell19,833,2022-04-22,2.0,
7768,7768.0,7768.0,battwellz,1945,2017-02-13,3.0,
7769,7769.0,7769.0,lshattock1e,368,2017-04-25,4.0,
7770,7770.0,7770.0,onewberryd,503,2014-08-30,2.0,
7771,7771.0,7771.0,swilemans,1592,2011-04-25,4.0,
7772,7772.0,7772.0,jhearsey25,3977,2010-05-22,3.0,
7773,7773.0,7773.0,hpoundford2i,3399,2017-06-27,3.0,
7774,7774.0,7774.0,tlowden17,3598,2019-02-17,1.0,
7775,7775.0,7775.0,fbernon1j,4573,2020-12-02,1.0,
7776,7776.0,7776.0,alloydwilliamsa,4379,2013-05-05,3.0,
7777,7777.0,7777.0,cdevaneyc,4787,2020-02-23,1.0,
7778,7778.0,7778.0,ssimoes2a,41,2025-01-21,1.0,
7779,7779.0,7779.0,pkyteley2j,37,2024-08-06,1.0,
7780,7780.0,7780.0,fbernon1j,4155,2026-01-01,3.0,
7781,7781.0,7781.0,apetchell15,96,2018-07-07,1.0,
7782,7782.0,7782.0,esouthwell2b,983,2017-03-28,3.0,
7783,7783.0,7783.0,jmccarterx,832,2024-11-04,1.0,
7784,7784.0,7784.0,cschild1y,2937,2017-09-30,1.0,
7785,7785.0,7785.0,dbruckshaw1l,2076,2025-12-04,2.0,
7786,7786.0,7786.0,dsiene2k,3550,2023-04-08,2.0,
7787,7787.0,7787.0,jdellcasa1n,1516,2025-02-23,1.0,
7788,7788.0,7788.0,rrosten1x,4485,2011-06-27,4.0,
7789,7789.0,7789.0,lbudibent3,480,2023-03-25,3.0,
7790,7790.0,7790.0,jmccarterx,1350,2009-03-12,2.0,
7791,7791.0,7791.0,afradsonm,1821,2016-09-15,3.0,
7792,7792.0,7792.0,lconaboy11,942,2013-10-03,1.0,
7793,7793.0,7793.0,jmccarterx,1388,2025-03-02,3.0,
7794,7794.0,7794.0,pvicaryn,98,2024-03-05,1.0,
7795,7795.0,7795.0,hseabrocke2m,2776,2015-08-27,3.0,
7796,7796.0,7796.0,cdevaneyc,1019,2011-12-21,4.0,
7797,7797.0,7797.0,jhearsey25,4612,2017-03-02,3.0,
7798,7798.0,7798.0,jhearsey25,2782,2012-01-26,2.0,
7799,7799.0,7799.0,mcharlot12,4797,2018-03-09,4.0,
7800,7800.0,7800.0,fbernon1j,678,2023-02-14,2.0,
7801,7801.0,7801.0,astoate1c,3989,2010-12-03,3.0,
7802,7802.0,7802.0,hpoundford2i,1487,2020-05-19,2.0,
7803,7803.0,7803.0,msmedmore2n,132,2025-09-06,1.0,
7804,7804.0,7804.0,avasechkin2g,3531,2010-09-10,2.0,
7805,7805.0,7805.0,oaloshkinj,1648,2020-05-24,2.0,
7806,7806.0,7806.0,rfoulis13,2689,2010-04-12,4.0,
7807,7807.0,7807.0,kstonestreet20,1213,2010-08-15,1.0,
7808,7808.0,7808.0,bdundin1f,2060,2024-08-27,3.0,
7809,7809.0,7809.0,afradsonm,4142,2024-07-23,4.0,
7810,7810.0,7810.0,tmusickaw,4751,2012-04-30,3.0,
7811,7811.0,7811.0,mwhitnell7,4545,2017-04-15,3.0,
7812,7812.0,7812.0,vsecretan1z,90,2025-12-23,1.0,
7813,7813.0,7813.0,tdundon1,3438,2013-01-13,2.0,
7814,7814.0,7814.0,ahorbath1a,2745,2014-02-13,1.0,
7815,7815.0,7815.0,vsecretan1z,4453,2008-11-21,3.0,
7816,7816.0,7816.0,lshattock1e,3809,2013-02-08,2.0,
7817,7817.0,7817.0,cdevaneyc,450,2010-07-08,1.0,
7818,7818.0,7818.0,ccockerham8,168,2021-09-02,4.0,
7819,7819.0,7819.0,gtoffolonio,4182,2015-09-25,1.0,
7820,7820.0,7820.0,aheyward1g,2684,2015-10-29,1.0,
7821,7821.0,7821.0,mromandl,4479,2019-01-31,2.0,
7822,7822.0,7822.0,cyannoni1w,3593,2022-10-04,2.0,
7823,7823.0,7823.0,cniesel0,2313,2023-02-09,3.0,
7824,7824.0,7824.0,mvasseh,3432,2011-08-09,4.0,
7825,7825.0,7825.0,pcolleford2r,2619,2014-05-16,3.0,
7826,7826.0,7826.0,marnaez24,4800,2018-10-15,2.0,
7827,7827.0,7827.0,cfrankcom2d,1210,2009-08-14,2.0,
7828,7828.0,7828.0,dpiatto4,884,2008-07-19,4.0,
7829,7829.0,7829.0,mdampier2q,694,2009-02-21,3.0,
7830,7830.0,7830.0,mcharlot12,4568,2022-07-11,2.0,
7831,7831.0,7831.0,prosenfelt14,3507,2016-08-16,3.0,
7832,7832.0,7832.0,garonovich1v,1329,2024-12-25,4.0,
7833,7833.0,7833.0,elivingstonep,93,2008-11-02,1.0,
7834,7834.0,7834.0,cosbaldestony,4238,2008-09-03,4.0,
7835,7835.0,7835.0,garonovich1v,387,2019-02-02,2.0,
7836,7836.0,7836.0,bfiggins23,2411,2024-06-08,3.0,
7837,7837.0,7837.0,aeul1o,3987,2023-09-19,1.0,
7838,7838.0,7838.0,kstonestreet20,2113,2018-09-10,4.0,
7839,7839.0,7839.0,lmaxtedg,3754,2017-08-25,3.0,
7840,7840.0,7840.0,tdundon1,885,2015-05-29,4.0,
7841,7841.0,7841.0,alloydwilliamsa,4660,2018-06-29,2.0,
7842,7842.0,7842.0,llangloisi,488,2013-01-12,1.0,
7843,7843.0,7843.0,onewberryd,494,2022-07-26,3.0,
7844,7844.0,7844.0,rwilcott10,1290,2026-04-15,4.0,
7845,7845.0,7845.0,cdevaneyc,4173,2014-10-07,4.0,
7846,7846.0,7846.0,elivingstonep,4117,2023-04-18,1.0,
7847,7847.0,7847.0,dayllett1i,4363,2023-06-17,2.0,
7848,7848.0,7848.0,jdellcasa1n,776,2017-07-22,1.0,
7849,7849.0,7849.0,mdampier2q,1954,2025-01-16,3.0,
7850,7850.0,7850.0,aeul1o,1702,2013-07-22,2.0,
7851,7851.0,7851.0,bdundin1f,1822,2013-10-01,3.0,
7852,7852.0,7852.0,mcharlot12,2571,2019-02-24,1.0,
7853,7853.0,7853.0,afradsonm,3151,2019-01-15,1.0,
7854,7854.0,7854.0,tpaulino2,4309,2023-01-30,1.0,
7855,7855.0,7855.0,pcolleford2r,1128,2015-12-04,3.0,
7856,7856.0,7856.0,tfley1q,2901,2016-02-12,4.0,
7857,7857.0,7857.0,ebatchelor22,3876,2014-09-14,4.0,
7858,7858.0,7858.0,oaloshkinj,4399,2008-12-12,4.0,
7859,7859.0,7859.0,vsecretan1z,1964,2023-03-08,3.0,
7860,7860.0,7860.0,ppointon2l,4328,2024-05-15,2.0,
7861,7861.0,7861.0,tpaulino2,2161,2017-10-01,3.0,
7862,7862.0,7862.0,lmaxtedg,4532,2013-10-14,3.0,
7863,7863.0,7863.0,vsecretan1z,1152,2012-10-11,3.0,
7864,7864.0,7864.0,egabbatiss2p,2457,2012-10-30,1.0,
7865,7865.0,7865.0,sbignell19,1557,2012-09-17,3.0,
7866,7866.0,7866.0,oaloshkinj,1517,2010-10-11,1.0,
7867,7867.0,7867.0,sbignell19,1031,2020-07-27,2.0,
7868,7868.0,7868.0,ssparshettb,2632,2010-12-10,4.0,
7869,7869.0,7869.0,olechmere1k,276,2021-05-11,3.0,
7870,7870.0,7870.0,mromandl,2802,2022-01-20,2.0,
7871,7871.0,7871.0,lmaxtedg,2120,2020-08-12,1.0,
7872,7872.0,7872.0,glongbottom16,2981,2020-11-05,2.0,
7873,7873.0,7873.0,ccockerham8,2999,2020-01-19,3.0,
7874,7874.0,7874.0,garonovich1v,1729,2011-06-01,4.0,
7875,7875.0,7875.0,pcolleford2r,3792,2020-10-16,4.0,
7876,7876.0,7876.0,gtapine,4614,2014-09-16,2.0,
7877,7877.0,7877.0,fbernon1j,3611,2010-07-05,1.0,
7878,7878.0,7878.0,csedgeworthk,1240,2021-10-23,3.0,
7879,7879.0,7879.0,jhaslen2e,3736,2017-01-09,3.0,
7880,7880.0,7880.0,pkyteley2j,2763,2008-11-28,4.0,
7881,7881.0,7881.0,rfoulis13,727,2021-03-22,3.0,
7882,7882.0,7882.0,ebatchelor22,568,2014-08-17,1.0,
7883,7883.0,7883.0,tfley1q,2362,2024-05-01,4.0,
7884,7884.0,7884.0,avasechkin2g,117,2011-07-24,2.0,
7885,7885.0,7885.0,egabbatiss2p,498,2017-04-19,3.0,
7886,7886.0,7886.0,mwhitnell7,2876,2008-09-03,1.0,
7887,7887.0,7887.0,mromandl,1499,2009-05-11,2.0,
7888,7888.0,7888.0,jmccarterx,2891,2018-03-30,2.0,
7889,7889.0,7889.0,lbudibent3,1334,2014-06-02,4.0,
7890,7890.0,7890.0,tpaulino2,4570,2016-06-16,2.0,
7891,7891.0,7891.0,ssimoes2a,4287,2023-04-21,4.0,
7892,7892.0,7892.0,wdjordjevic1r,1630,2014-09-05,4.0,
7893,7893.0,7893.0,wdjordjevic1r,1301,2010-12-03,3.0,
7894,7894.0,7894.0,gseadon28,466,2023-06-30,3.0,
7895,7895.0,7895.0,ppointon2l,2369,2025-11-08,3.0,
7896,7896.0,7896.0,garonovich1v,3337,2023-11-29,2.0,
7897,7897.0,7897.0,thargess27,3543,2021-07-19,1.0,
7898,7898.0,7898.0,prosenfelt14,198,2025-07-07,1.0,
7899,7899.0,7899.0,bdundin1f,18,2024-09-19,1.0,
7900,7900.0,7900.0,tsowrah1t,3880,2018-12-16,3.0,
7901,7901.0,7901.0,bboobierv,2560,2017-12-11,2.0,
7902,7902.0,7902.0,xbenion2f,2522,2018-01-27,2.0,
7903,7903.0,7903.0,rgasgarthu,4484,2025-10-11,2.0,
7904,7904.0,7904.0,msmedmore2n,3312,2023-07-06,2.0,
7905,7905.0,7905.0,egabbatiss2p,4474,2008-02-08,2.0,
7906,7906.0,7906.0,mcharlot12,2695,2021-02-17,4.0,
7907,7907.0,7907.0,rtwitchings9,4135,2021-03-19,1.0,
7908,7908.0,7908.0,wdjordjevic1r,2940,2014-02-24,1.0,
7909,7909.0,7909.0,cwaszkiewicz1u,2881,2017-07-11,4.0,
7910,7910.0,7910.0,mromandl,3892,2019-01-23,1.0,
7911,7911.0,7911.0,lconaboy11,529,2017-05-03,4.0,
7912,7912.0,7912.0,cfrankcom2d,1699,2021-03-07,4.0,
7913,7913.0,7913.0,fscreech6,2029,2010-02-19,2.0,
7914,7914.0,7914.0,mvasseh,3376,2024-05-20,1.0,
7915,7915.0,7915.0,ahorbath1a,3235,2014-11-13,4.0,
7916,7916.0,7916.0,pkyteley2j,4537,2017-08-13,3.0,
7917,7917.0,7917.0,xbenion2f,3457,2016-04-28,2.0,
7918,7918.0,7918.0,lbudibent3,376,2025-11-29,2.0,
7919,7919.0,7919.0,cyannoni1w,546,2017-09-10,3.0,
7920,7920.0,7920.0,mwhitnell7,981,2013-06-18,2.0,
7921,7921.0,7921.0,knewling1s,4129,2022-03-24,3.0,
7922,7922.0,7922.0,mvasseh,2775,2015-08-10,1.0,
7923,7923.0,7923.0,avasechkin2g,483,2012-12-14,3.0,
7924,7924.0,7924.0,xbenion2f,2009,2026-04-25,2.0,
7925,7925.0,7925.0,msmedmore2n,4580,2021-03-16,1.0,
7926,7926.0,7926.0,lbudibent3,1916,2019-08-21,2.0,
7927,7927.0,7927.0,dpiatto4,1685,2017-07-24,4.0,
7928,7928.0,7928.0,bdundin1f,2761,2020-12-06,4.0,
7929,7929.0,7929.0,mvasseh,4724,2015-10-06,3.0,
7930,7930.0,7930.0,pvicaryn,1865,2023-07-05,4.0,
7931,7931.0,7931.0,gseadon28,3542,2016-02-15,4.0,
7932,7932.0,7932.0,vmuslimf,232,2023-10-26,4.0,
7933,7933.0,7933.0,pvicaryn,3617,2008-11-14,4.0,
7934,7934.0,7934.0,lconaboy11,2981,2020-07-05,1.0,
7935,7935.0,7935.0,jmarkos29,2557,2009-08-28,1.0,
7936,7936.0,7936.0,gseadon28,3870,2012-01-13,3.0,
7937,7937.0,7937.0,daleksidzer,4574,2010-05-29,2.0,
7938,7938.0,7938.0,ssimoes2a,1918,2013-12-11,3.0,
7939,7939.0,7939.0,gseadon28,1545,2023-03-09,1.0,
7940,7940.0,7940.0,mcharlot12,2570,2009-07-29,1.0,
7941,7941.0,7941.0,tfley1q,977,2008-12-25,2.0,
7942,7942.0,7942.0,mmeka,159,2018-09-29,4.0,
7943,7943.0,7943.0,mmeka,807,2017-03-10,4.0,
7944,7944.0,7944.0,rbottrellt,2145,2014-06-16,2.0,
7945,7945.0,7945.0,lshattock1e,2956,2011-12-22,3.0,
7946,7946.0,7946.0,aeul1o,2706,2015-05-24,4.0,
7947,7947.0,7947.0,vmuslimf,1407,2015-11-07,2.0,
7948,7948.0,7948.0,tdundon1,3504,2011-08-22,3.0,
7949,7949.0,7949.0,rbottrellt,2791,2008-01-05,1.0,
7950,7950.0,7950.0,tfley1q,2413,2018-05-22,1.0,
7951,7951.0,7951.0,mmeka,3610,2020-11-07,4.0,
7952,7952.0,7952.0,mgarioch1p,2651,2019-11-29,3.0,
7953,7953.0,7953.0,xbenion2f,2895,2015-08-31,2.0,
7954,7954.0,7954.0,jvasilenko2h,4624,2022-04-10,2.0,
7955,7955.0,7955.0,egabbatiss2p,1076,2013-11-30,3.0,
7956,7956.0,7956.0,wdjordjevic1r,2037,2017-06-22,2.0,
